tourney_id,tourney_name,surface,winner_name,loser_name,score,round,minutes,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_hand,loser_ht,loser_ioc,loser_age,best_of,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2026-brisbane-1,brisbane,Hard,Ethan Quinn,Benjamin Bonzi,4-6 6-3 6-3,1st Round Qualifying ,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-brisbane-1,brisbane,Hard,Dane Sweeny,Jacob Fearnley,6-1 7-6,1st Round Qualifying ,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-brisbane-1,brisbane,Hard,Pablo Carreno Busta,Mattia Bellucci,6-4 2-6 7-6,1st Round Qualifying ,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-brisbane-1,brisbane,Hard,Rinky Hijikata,Filip Misolic,6-3 6-3,1st Round Qualifying ,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-brisbane-1,brisbane,Hard,Raphael Collignon,Alexander Shevchenko,7-5 6-4,1st Round Qualifying ,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-brisbane-1,brisbane,Hard,James Duckworth,Tristan Schoolkate,6-3 6-2,1st Round Qualifying ,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-brisbane-1,brisbane,Hard,Quentin Halys,Eliot Spizzirri,6-4 6-3,1st Round Qualifying ,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-brisbane-1,brisbane,Hard,Christopher O'Connell,Nikoloz Basilashvili,6-2 6-3,1st Round Qualifying ,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-hong-kong-2,hong-kong,Hard,Alexander Bublik,Lorenzo Musetti,7-6 6-2,Final ,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-hong-kong-2,hong-kong,Hard,Lorenzo Musetti,Andrey Rublev,6-7 3-5 7-4,Semifinals ,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-hong-kong-2,hong-kong,Hard,Alexander Bublik,Marcos Giron,3-6 6-4 6-2,Semifinals ,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-hong-kong-2,hong-kong,Hard,Lorenzo Musetti,Coleman Wong,6-4 6-4,Quarterfinals ,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
